taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-74.006599,40.73576,0.59
2.0,-73.985168,40.742298,0.74
3.0,-73.986237,40.757034,0.34
4.0,-74.003738,40.72234,0.47
5.0,-73.96756,40.762913,0.37
6.0,-73.950935,40.723774,0.15
7.0,-74.006317,40.733303,0.17
8.0,-73.992401,40.758602,0.31
9.0,-73.987915,40.765053,0.35
10.0,-73.973221,40.744083,0.71
11.0,-73.98941,40.743904,0.33
12.0,-73.994141,40.719971,0.77
13.0,-73.990303,40.737736,0.68
14.0,-73.991425,40.7603,0.58
15.0,-73.993851,40.751617,0.31
16.0,-73.987968,40.738598,0.79
17.0,-73.938347,40.765285,0.86
18.0,-73.990234,40.756271,0.33
19.0,-73.987312,40.719772,0.21
20.0,-73.965462,40.766014,0.89
21.0,-73.983238,40.766476,0.54
22.0,-73.98468,40.739681,0.95
23.0,0.0,0.0,0.53
24.0,-74.012611,40.710773,0.14
25.0,-73.956116,40.771805,0.33
26.0,-73.98835,40.749016,0.13
27.0,-73.994873,40.752644,0.94
28.0,-73.985443,40.755054,0.43
29.0,-73.993896,40.726959,0.9
30.0,-73.986618,40.748016,0.84
