taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.992432,40.748798,0.94
2.0,-73.964127,40.758106,0.25
3.0,-73.988251,40.745991,0.21
4.0,-74.007538,40.740967,0.67
5.0,-74.008232,40.736294,0.85
6.0,-73.987488,40.738392,0.54
7.0,-73.973091,40.757591,0.93
8.0,-73.781967,40.644623,0.4
9.0,-73.980972,40.759258,0.79
10.0,-73.993706,40.751774,0.15
11.0,-73.946434,40.781261,0.71
12.0,-74.001511,40.745621,0.26
13.0,-73.98362,40.761402,0.65
14.0,-73.987892,40.743877,0.61
15.0,-73.997345,40.719082,0.84
16.0,-73.992485,40.758461,0.61
17.0,-73.78228,40.644638,0.99
18.0,-73.972008,40.762337,0.23
19.0,-73.995308,40.739265,0.52
20.0,-73.992065,40.749279,0.8
21.0,-73.984962,40.719337,0.12
22.0,-73.999908,40.733109,0.44
23.0,-73.781921,40.644627,0.82
24.0,-73.785385,40.648579,0.42
25.0,-73.987534,40.721642,0.35
26.0,-73.987701,40.732513,0.92
27.0,-73.976189,40.751389,0.99
28.0,-74.003326,40.725296,0.82
29.0,-74.007118,40.736343,0.54
30.0,-73.98333,40.795258,0.39
