taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.992432,40.748798,0.84
2.0,-73.964127,40.758106,0.82
3.0,-73.988251,40.745991,0.45
4.0,-74.007538,40.740967,0.5
5.0,-74.008232,40.736294,0.33
6.0,-73.987488,40.738392,0.42
7.0,-73.973091,40.757591,0.69
8.0,-73.781967,40.644623,0.25
9.0,-73.980972,40.759258,0.33
10.0,-73.993706,40.751774,0.17
11.0,-73.946434,40.781261,0.93
12.0,-74.001511,40.745621,0.22
13.0,-73.98362,40.761402,0.52
14.0,-73.987892,40.743877,0.2
15.0,-73.997345,40.719082,0.6
16.0,-73.992485,40.758461,0.74
17.0,-73.78228,40.644638,0.77
18.0,-73.972008,40.762337,0.92
19.0,-73.995308,40.739265,0.3
20.0,-73.992065,40.749279,0.43
21.0,-73.984962,40.719337,0.22
22.0,-73.999908,40.733109,0.2
23.0,-73.781921,40.644627,0.44
24.0,-73.785385,40.648579,0.27
25.0,-73.987534,40.721642,0.83
26.0,-73.987701,40.732513,0.19
27.0,-73.976189,40.751389,0.53
28.0,-74.003326,40.725296,0.68
29.0,-74.007118,40.736343,0.58
30.0,-73.98333,40.795258,0.84
