taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.994598,40.719601,0.55
2.0,-73.986916,40.766079,0.89
3.0,-73.972488,40.762383,0.32
4.0,-73.993019,40.741306,0.25
5.0,-74.006638,40.744316,1.0
6.0,-73.981476,40.724884,0.91
7.0,-73.997147,40.722168,0.87
8.0,-74.000191,40.781857,0.49
9.0,-73.975609,40.753922,0.93
10.0,-74.005371,40.738297,0.19
11.0,-73.951614,40.809708,0.38
12.0,-73.973625,40.779564,0.32
13.0,-73.988861,40.726944,0.62
14.0,-73.972977,40.785675,0.55
15.0,-73.992584,40.740608,0.81
16.0,-73.998329,40.683083,0.44
17.0,-73.962097,40.800571,0.41
18.0,-74.003983,40.725643,0.52
19.0,-73.962723,40.760967,0.79
20.0,-73.997307,40.71904,0.53
21.0,-73.997894,40.72155,0.46
22.0,-74.007347,40.704807,0.56
23.0,-73.993294,40.734997,0.5
24.0,-73.970566,40.756626,0.92
25.0,-73.973045,40.743721,0.68
26.0,0.0,0.0,0.87
27.0,-73.954552,40.773232,0.85
28.0,-73.973839,40.754562,0.19
29.0,-74.006218,40.739967,0.13
30.0,-73.985893,40.757477,0.2
31.0,-73.985909,40.732792,0.29
32.0,-73.944466,40.720299,0.38
33.0,-73.994438,40.751083,0.89
34.0,-73.981537,40.778633,0.21
