customer_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_distance,trip_time_in_mins,CS_distance,customer_waiting_time_in_mins
1.0,-73.988853,40.748791,-73.96357,40.808315,3.141,14.0,0.488,18.4
2.0,-74.001228,40.720074,-73.990555,40.748508,1.457,9.0,0.435,14.5
3.0,-73.971756,40.763325,-73.988808,40.763561,1.836,7.0,0.904,8.5
4.0,-73.953285,40.775833,-74.007225,40.705524,5.847,20.0,0.331,7.9
5.0,-73.959839,40.773582,-73.990547,40.751003,3.259,13.0,0.683,9.0
6.0,-73.980583,40.730579,-73.962502,40.688564,2.278,21.0,1.193,3.3
7.0,-73.987823,40.732635,-74.002647,40.739292,1.626,6.0,0.776,16.0
8.0,-74.003693,40.736763,-73.951492,40.779564,5.468,18.0,1.032,13.4
9.0,-73.994209,40.722687,-73.937683,40.792912,6.09,21.0,0.894,17.5
10.0,-73.98098,40.781872,-73.907845,40.777538,7.422,21.0,0.811,19.9
11.0,-74.001045,40.717896,-73.995033,40.724895,0.767,7.0,0.403,7.1
12.0,-73.975586,40.761131,-73.904938,40.763988,7.174,18.0,0.454,19.8
13.0,-73.987808,40.74958,-73.870422,40.733074,11.837,15.0,0.343,8.8
14.0,-73.954506,40.76976,-73.958054,40.760857,0.568,5.0,1.001,8.4
15.0,-74.001999,40.740387,-73.987785,40.759769,1.651,6.0,0.947,19.4
16.0,-74.005043,40.740917,-73.978203,40.752182,2.829,11.0,0.947,3.0
17.0,-73.979645,40.771942,-73.951965,40.720917,3.232,19.0,0.77,15.7
18.0,-73.980972,40.744453,-73.985046,40.723972,0.832,8.0,0.776,1.5
19.0,-74.008057,40.707741,-73.994629,40.760777,2.115,14.0,1.157,4.8
20.0,-74.015747,40.710957,-73.998856,40.745445,2.068,11.0,1.039,17.3
21.0,-73.98587,40.740791,-73.991547,40.757996,0.875,10.0,1.003,6.1
22.0,-73.994125,40.751099,-74.008598,40.738163,1.623,11.0,0.207,5.4
23.0,-73.990479,40.740238,-73.996017,40.68214,1.826,21.0,0.422,5.1
24.0,-73.975754,40.747902,-73.977295,40.71357,1.094,8.0,0.306,2.3
25.0,-73.984108,40.760666,-73.985405,40.775234,0.559,14.0,1.139,7.8
26.0,-73.948212,40.774452,-73.988411,40.776524,4.142,13.0,0.551,4.2
27.0,-73.987663,40.724365,-73.992645,40.724255,0.634,2.0,0.954,6.2
28.0,-73.990356,40.7258,-73.990028,40.746731,0.714,10.0,0.672,4.9
29.0,-73.89975,40.616444,-73.906754,40.561443,1.809,27.0,0.514,16.9
30.0,-73.996597,40.729523,-73.981628,40.74065,1.66,8.0,1.017,9.2
31.0,-74.004074,40.747849,-73.997978,40.713646,1.256,12.0,1.024,5.3
32.0,-73.988411,40.7201,-74.012718,40.704086,2.598,14.0,0.982,8.8
33.0,-73.982201,40.771324,-73.9916,40.735279,1.501,12.0,0.242,15.3
34.0,-73.921417,40.767124,-73.931412,40.77042,1.138,3.0,1.125,2.2
35.0,-73.982071,40.77047,-73.977608,40.787922,0.792,4.0,0.807,19.8
36.0,-73.955582,40.779518,-73.980629,40.784142,2.636,11.0,0.506,13.2
37.0,-73.990273,40.731049,-73.991066,40.752155,0.723,9.0,0.567,7.0
38.0,-73.949501,40.714092,-73.93824,40.684036,1.532,13.0,1.125,7.3
39.0,-73.954086,40.778606,-73.942902,40.790081,1.296,4.0,0.457,18.5
40.0,-73.977531,40.729198,-73.973732,40.779591,1.574,19.0,0.312,8.7
41.0,-73.983727,40.743614,-73.981834,40.764736,0.749,6.0,0.43,14.0
42.0,-73.967148,40.765053,-73.963547,40.803295,1.25,10.0,0.636,17.0
43.0,-74.003922,40.729713,-73.998909,40.713577,0.806,12.0,0.526,8.9
44.0,-73.967651,40.797722,-73.90387,40.708302,6.951,38.0,0.654,16.2
45.0,-73.994675,40.731773,-73.992378,40.76387,1.049,12.0,0.806,4.9
46.0,-73.993393,40.719028,-73.987373,40.74192,1.007,11.0,0.455,5.4
47.0,-73.993484,40.747314,-74.004944,40.74081,1.293,6.0,0.291,1.9
48.0,-73.989197,40.739708,-73.981804,40.742447,0.878,7.0,0.69,19.3
49.0,-73.990768,40.76091,-73.983543,40.694016,2.112,23.0,0.569,15.8
50.0,-73.999077,40.754704,-73.982597,40.729668,1.918,12.0,0.895,13.6
