customer_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_distance,trip_time_in_mins,CS_distance,customer_waiting_time_in_mins
1.0,-73.978363,40.777988,-73.982437,40.771862,0.578,2.783333333333333,1.139,10.9
2.0,-74.007439,40.715546,-73.968338,40.637444,4.584,21.466666666666665,1.121,13.1
3.0,-73.986031,40.755169,-73.950096,40.778244,3.773,11.383333333333333,1.128,15.5
4.0,-73.967659,40.803158,-73.987587,40.765575,2.376,12.283333333333333,0.492,4.8
5.0,-73.992142,40.729023,-73.951355,40.769993,4.353,11.083333333333334,0.879,5.7
6.0,-73.970039,40.763943,-73.996902,40.756237,2.822,10.733333333333333,1.052,15.6
7.0,-73.977776,40.753284,-73.956429,40.768093,2.303,6.916666666666667,0.94,4.9
8.0,-73.975349,40.752232,-73.961464,40.675228,2.667,26.566666666666666,0.556,6.6
9.0,-74.002686,40.733494,-73.946846,40.725094,5.704,19.5,0.382,9.8
10.0,-73.959938,40.773674,-73.96637,40.764816,0.824,1.7833333333333334,0.738,9.8
11.0,-73.985664,40.757477,-73.982269,40.731174,0.936,8.933333333333334,0.374,16.3
12.0,-74.003365,40.732796,-73.974274,40.750854,3.077,8.866666666666667,0.563,14.6
13.0,-73.999496,40.728512,-73.952957,40.776775,4.959,15.6,0.596,2.7
14.0,-73.953827,40.770893,-73.966431,40.803425,1.68,11.683333333333334,1.024,6.1
15.0,-74.009171,40.715427,-73.994743,40.749454,1.852,9.816666666666666,0.207,13.7
16.0,-73.98291,40.739136,-73.926697,40.741646,5.737,12.983333333333333,1.069,3.8
17.0,-73.995163,40.749813,-73.985245,40.745502,1.133,4.883333333333334,1.147,15.6
18.0,-73.971451,40.78231,-73.938065,40.797112,3.488,11.383333333333333,0.961,17.9
19.0,-73.989632,40.739525,-73.982971,40.693558,1.565,17.483333333333334,0.336,11.3
20.0,-73.988686,40.722252,-73.949615,40.794628,4.509,17.966666666666665,0.318,4.2
21.0,-73.982567,40.763306,-73.993828,40.721336,1.747,27.883333333333333,1.185,4.7
22.0,-73.991348,40.749931,-73.977837,40.773491,1.631,7.25,1.053,8.2
23.0,-74.004372,40.728523,-73.994583,40.722195,1.128,7.0,0.548,4.5
24.0,-74.000626,40.72739,-73.98024,40.780449,2.637,17.166666666666668,0.982,12.7
25.0,-73.993019,40.741508,-73.988403,40.737206,0.613,3.7333333333333334,0.406,17.3
26.0,-73.979935,40.760006,-73.998367,40.743713,2.028,8.183333333333334,1.005,15.6
27.0,-74.004707,40.742119,-73.980858,40.748253,2.519,10.1,0.336,14.9
28.0,-73.993195,40.747292,-73.707466,40.735031,28.594,27.716666666666665,0.828,12.8
29.0,-73.987762,40.744022,-73.992798,40.7323,0.734,4.416666666666667,0.738,1.0
30.0,-73.979568,40.781219,-74.000587,40.74736,2.429,10.416666666666666,0.818,2.8
31.0,-74.001442,40.736122,-74.006416,40.713966,0.923,4.666666666666667,0.927,11.3
32.0,-74.000168,40.730587,-73.959221,40.780399,4.44,18.116666666666667,1.15,11.5
33.0,-74.002426,40.750179,-73.988602,40.746223,1.519,11.966666666666667,0.585,7.7
34.0,-73.990456,40.74818,-73.981995,40.766262,1.116,10.883333333333333,1.059,2.2
35.0,-74.008209,40.737411,-73.985107,40.702362,2.632,21.266666666666666,0.878,6.1
36.0,-73.992981,40.729942,-74.0159,40.715088,2.457,7.883333333333334,0.729,15.6
37.0,-73.987076,40.719692,-73.972458,40.690853,1.796,26.8,0.491,18.9
38.0,-74.008339,40.716698,-73.993065,40.75856,2.045,15.8,1.182,20.0
39.0,-74.005249,40.709229,-73.925621,40.761673,8.198,22.55,0.363,7.3
40.0,-73.967117,40.756744,-73.831017,40.716141,13.738,21.4,0.905,8.6
41.0,-73.981445,40.7584,-73.974365,40.792473,1.311,8.65,0.529,8.1
42.0,-74.002831,40.733673,-73.988403,40.724144,1.599,8.433333333333334,1.063,3.5
43.0,-73.937813,40.803837,-73.941483,40.796013,0.563,2.9166666666666665,1.072,9.9
44.0,-73.98687,40.740978,-73.951584,40.597206,5.428,32.28333333333333,0.774,7.8
45.0,-73.920303,40.705036,-73.877777,40.712914,4.379,9.75,0.385,1.4
46.0,-73.997902,40.727661,-73.993805,40.727253,0.546,2.3333333333333335,1.099,12.0
47.0,-73.962402,40.767227,-73.967361,40.798126,1.121,8.433333333333334,0.613,17.0
