taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.98616,40.740479,0.76
2.0,-73.994453,40.732189,0.49
3.0,-73.982704,40.749161,0.44
4.0,-74.008293,40.736259,0.62
5.0,-73.988495,40.718529,0.72
6.0,-73.993774,40.751511,0.11
7.0,-73.99762,40.741276,0.18
8.0,-74.002205,40.734444,0.75
9.0,-73.982224,40.770344,0.52
10.0,-73.993912,40.735504,0.21
11.0,0.0,0.0,0.41
12.0,-73.987625,40.722759,0.71
13.0,-73.961525,40.764477,0.77
14.0,-73.983406,40.738499,0.58
15.0,-73.950409,40.826626,0.57
16.0,-73.981247,40.729111,0.61
17.0,-73.781418,40.644913,0.27
18.0,-73.969803,40.763081,0.64
19.0,-73.983894,40.727859,0.26
20.0,-74.002922,40.747128,0.42
21.0,-73.989822,40.729481,0.18
22.0,-73.999397,40.738953,0.86
23.0,-73.981293,40.724857,0.65
24.0,-74.010559,40.704273,0.3
25.0,-73.98175,40.724453,0.65
26.0,-73.975334,40.741173,0.36
27.0,-73.997375,40.71907,0.15
28.0,-73.995049,40.739189,0.44
29.0,-73.989677,40.751625,0.32
30.0,-73.984245,40.724918,0.48
31.0,-73.968285,40.75922,0.17
32.0,-73.982941,40.767773,0.45
33.0,-73.980621,40.738258,0.49
34.0,-73.987701,40.741482,0.79
