taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-74.001572,40.727894,0.33
2.0,-74.008835,40.716022,0.49
3.0,-73.993599,40.720329,0.24
4.0,-73.981865,40.762878,0.88
5.0,-74.004562,40.733963,0.88
6.0,-73.987839,40.719959,0.45
7.0,-73.898071,40.754322,0.88
8.0,-73.999634,40.728485,0.57
9.0,-73.990501,40.736851,0.96
10.0,-73.998848,40.728062,0.68
11.0,-73.996017,40.753677,0.15
12.0,0.0,0.0,0.9
13.0,-73.996292,40.721138,0.62
14.0,-73.985825,40.757061,0.46
15.0,-73.997978,40.735703,0.95
16.0,-74.007103,40.739708,0.21
17.0,-73.975723,40.76123,0.99
18.0,-73.994492,40.761127,0.51
19.0,-73.979301,40.747093,0.46
20.0,-74.008591,40.704845,0.5
21.0,-73.988335,40.731503,0.86
22.0,-73.983925,40.744102,0.22
23.0,-73.958618,40.781162,0.81
24.0,-74.007874,40.740501,0.5
25.0,-73.958855,40.716515,0.75
26.0,-74.004768,40.743191,0.51
27.0,-73.99234,40.724209,0.57
28.0,-73.981216,40.763596,0.73
29.0,-73.993973,40.751289,0.12
30.0,-73.940979,40.792656,0.68
31.0,-73.994591,40.750645,0.25
32.0,-73.937523,40.679802,0.46
33.0,-73.985016,40.769104,0.43
34.0,-73.933777,40.802799,0.62
