customer_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_distance,trip_time_in_mins,CS_distance,customer_waiting_time_in_mins
1.0,-73.989265,40.736317,-73.985725,40.7313,0.517,4.0,1.012,7.4
2.0,-73.783714,40.648716,-73.997955,40.754082,21.671,8.0,0.709,7.2
3.0,-73.977242,40.750401,-73.988419,40.724113,1.465,9.0,0.209,18.5
4.0,-74.002617,40.729,-73.998116,40.722782,0.618,9.0,0.456,14.0
5.0,-73.977196,40.750542,-73.920074,40.777702,5.876,16.0,0.419,10.1
6.0,-73.987541,40.719818,-73.918518,40.712425,7.015,16.0,0.846,2.8
7.0,-73.983513,40.76947,-73.956841,40.766647,2.796,12.0,0.336,16.9
8.0,-73.982475,40.768188,-73.992828,40.726124,1.687,15.0,0.304,19.6
9.0,-74.002831,40.739922,-73.722527,40.750019,28.054,45.0,0.422,17.1
10.0,-73.979134,40.74028,-73.987122,40.729252,0.99,4.0,1.086,2.6
11.0,-73.97036,40.761387,-73.959618,40.798702,1.621,10.0,0.561,14.2
12.0,-73.982285,40.773216,-73.956718,40.778362,2.688,4.0,0.883,19.6
13.0,-73.957382,40.722218,-74.007591,40.740818,5.164,23.0,0.985,15.9
14.0,-73.977226,40.789715,-73.995049,40.7384,2.405,16.0,0.951,15.4
15.0,-73.991653,40.722183,-74.009895,40.731243,1.972,9.0,0.983,10.4
16.0,-73.997368,40.725842,-73.952515,40.768471,4.756,17.0,1.002,6.9
17.0,-73.966904,40.757072,-73.974022,40.747288,0.896,3.0,0.548,5.3
18.0,-73.990891,40.750771,-74.00177,40.729462,1.37,6.0,0.734,12.1
19.0,-73.984886,40.721897,-74.000908,40.736313,1.782,11.0,0.54,6.9
20.0,-73.993401,40.747402,-74.000671,40.738987,0.898,3.0,0.794,18.2
21.0,-73.987991,40.731979,-73.992676,40.742706,0.69,6.0,0.299,4.2
22.0,-73.986824,40.766685,-73.94754,40.815094,4.271,14.0,0.5,10.5
23.0,-73.958405,40.775776,-73.988976,40.742279,3.319,11.0,0.337,19.0
24.0,-73.990021,40.751781,-73.993256,40.729591,0.828,19.0,0.565,4.9
25.0,-73.978714,40.76664,-73.971436,40.763557,0.868,2.0,0.453,13.5
26.0,-73.971588,40.75732,-74.003044,40.728565,3.369,11.0,1.092,12.8
27.0,-73.99099,40.765827,-73.950203,40.777424,4.213,13.0,0.568,8.4
28.0,-74.007965,40.740337,-73.998802,40.733242,1.071,10.0,0.974,7.3
29.0,-73.982315,40.771641,-73.979523,40.754646,0.682,7.0,0.387,6.1
30.0,-73.987015,40.761181,-73.963463,40.762695,2.484,7.0,0.748,1.9
31.0,-73.982452,40.771599,-74.005913,40.734486,2.687,13.0,0.567,4.5
32.0,-73.970428,40.751644,-73.974792,40.787655,1.22,12.0,1.152,3.1
33.0,-73.986137,40.722336,-73.984779,40.764095,1.294,16.0,0.425,2.8
34.0,-73.99572,40.738956,-74.000694,40.737179,0.636,3.0,0.4,9.3
35.0,-73.987083,40.729454,-74.005203,40.740013,1.966,10.0,0.693,9.3
36.0,-73.978119,40.745548,-73.955803,40.744961,2.361,8.0,0.973,8.7
37.0,-74.003471,40.72377,-74.000534,40.738995,0.648,6.0,0.861,10.0
38.0,-73.992577,40.758389,-74.010498,40.718136,2.237,13.0,0.637,19.6
39.0,-73.958313,40.781376,-73.960022,40.808121,0.894,7.0,0.428,15.5
40.0,-73.993179,40.7383,-74.004112,40.733425,1.235,6.0,0.896,8.3
41.0,-73.939606,40.847771,-73.946503,40.83876,0.869,4.0,1.145,1.3
42.0,-73.987228,40.743847,-73.961914,40.709846,2.827,17.0,0.537,11.6
43.0,-73.972771,40.758656,-73.951309,40.812092,2.732,15.0,0.591,19.6
44.0,-73.998611,40.745136,-73.98027,40.742748,1.966,8.0,1.117,10.1
45.0,-73.977531,40.78413,-73.967903,40.800739,1.2,4.0,1.119,13.8
46.0,-74.002258,40.728065,-73.981705,40.724506,2.187,7.0,0.81,4.5
47.0,-73.968277,40.759033,-73.985054,40.753529,1.816,10.0,0.498,15.0
48.0,-73.986031,40.730846,-73.958603,40.77243,3.099,11.0,0.301,14.8
49.0,-73.970909,40.750965,-73.984962,40.758663,1.554,16.0,0.431,4.8
