customer_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_distance,trip_time_in_mins,CS_distance,customer_waiting_time_in_mins
1.0,-73.948792,40.711243,-73.963951,40.677647,1.909,12.816666666666666,0.601,2.0
2.0,-74.005501,40.725731,-73.98317,40.763741,2.595,17.0,0.273,5.1
3.0,-73.980103,40.681705,-73.977081,40.599915,2.406,19.133333333333333,1.013,10.5
4.0,-73.978462,40.763172,-73.968781,40.761093,1.104,3.1166666666666667,0.816,2.0
5.0,-73.983757,40.727055,-74.00956,40.710304,2.749,11.683333333333334,0.624,11.3
6.0,-73.984108,40.759693,-73.948158,40.779716,3.76,14.35,1.152,17.9
7.0,-73.996544,40.75346,-74.002686,40.749905,0.758,4.383333333333334,0.745,14.1
8.0,-73.982285,40.731106,-73.977211,40.722095,0.701,3.3666666666666667,0.33,18.4
9.0,-73.973198,40.746952,-73.99054,40.751091,1.869,8.616666666666667,0.81,6.6
10.0,-73.957527,40.722275,-73.961288,40.713036,0.591,4.25,0.211,6.8
11.0,-73.976135,40.751373,-73.989899,40.756519,1.516,7.683333333333334,1.134,17.9
12.0,-73.988762,40.731434,-73.979591,40.725323,1.067,6.816666666666666,0.465,3.8
13.0,-73.96817,40.767738,-73.95372,40.775311,1.592,4.15,0.959,12.0
14.0,-73.968315,40.767918,-73.953194,40.776112,1.661,5.816666666666666,0.796,11.8
15.0,-73.98806,40.764839,-73.982689,40.735306,1.11,11.766666666666667,0.77,4.1
16.0,-73.958275,40.77314,-73.953842,40.775486,0.584,1.6333333333333333,0.313,5.2
17.0,-73.956497,40.770527,-73.973953,40.783066,1.911,6.866666666666666,0.949,15.7
18.0,-73.790482,40.646648,-73.976425,40.76553,18.945,28.166666666666668,1.093,16.0
19.0,-73.948105,40.779148,-73.865356,40.900452,9.033,18.95,0.655,12.1
20.0,-73.984673,40.754112,-73.964119,40.75687,2.187,7.15,0.999,14.8
21.0,-73.99324,40.739925,-73.981491,40.714523,1.501,10.683333333333334,1.068,13.8
22.0,-73.99987,40.73468,-73.97625,40.78603,2.881,15.45,0.223,9.0
23.0,-74.005486,40.709335,-74.011215,40.723759,0.833,7.8,0.691,19.1
24.0,-74.006912,40.730202,-73.989182,40.736275,1.912,9.433333333333334,0.847,2.8
25.0,-73.979362,40.752453,-73.927139,40.762779,5.347,12.016666666666667,0.844,2.9
26.0,-73.930527,40.761139,-73.969688,40.786354,4.099,14.583333333333334,1.135,13.3
27.0,-73.988411,40.741051,-73.9842,40.731148,0.638,8.433333333333334,1.004,11.0
28.0,-73.987663,40.738312,-73.982643,40.74527,0.674,2.066666666666667,0.904,18.6
29.0,-73.991257,40.728207,-73.963516,40.716736,2.919,11.733333333333333,0.786,5.0
30.0,-73.963997,40.776615,-73.986595,40.668873,3.858,36.93333333333333,0.469,11.3
31.0,-73.99987,40.734589,-73.986572,40.729897,1.469,4.716666666666667,0.473,15.2
32.0,-73.971527,40.75716,-73.984795,40.746967,1.489,6.3,0.57,17.9
33.0,-73.980644,40.745117,-73.968674,40.754818,1.36,5.15,0.313,11.2
34.0,-74.008286,40.716797,-73.97094,40.75967,4.039,13.4,0.518,10.5
35.0,-73.956749,40.786465,-73.99205,40.738117,3.897,10.766666666666667,0.563,4.1
36.0,-73.989273,40.760448,-74.005798,40.707825,2.328,21.816666666666666,0.488,3.4
37.0,-73.974464,40.754063,-74.006348,40.733395,3.364,9.916666666666666,0.765,18.7
38.0,-73.997116,40.722263,-74.002968,40.733204,0.794,6.416666666666667,0.961,8.2
39.0,-73.950607,40.770966,-73.97448,40.759972,2.535,7.966666666666667,0.453,4.8
40.0,-73.994484,40.759251,-74.01577,40.714882,2.583,13.733333333333333,0.946,12.6
41.0,-74.000511,40.728878,-73.99498,40.718525,0.758,7.283333333333333,1.197,4.9
42.0,-74.000015,40.730495,-73.988304,40.769073,1.714,13.45,0.517,8.2
43.0,-73.987587,40.728817,-73.993408,40.661453,2.077,22.833333333333332,1.11,4.6
44.0,-73.971649,40.750374,-73.982773,40.7314,1.363,4.0,0.506,2.1
45.0,-73.994003,40.751198,-73.989227,40.758003,0.649,2.1666666666666665,0.993,11.2
46.0,-73.955498,40.772678,-74.004333,40.707291,5.323,15.316666666666666,1.019,8.3
47.0,-73.991226,40.750782,-73.99762,40.743336,0.807,10.75,0.42,4.5
48.0,-74.004463,40.730736,-74.007599,40.707352,0.852,8.033333333333333,1.039,12.7
49.0,-73.966072,40.758427,-73.912155,40.770081,5.517,13.85,1.191,8.3
50.0,-73.976509,40.749161,-74.005829,40.742111,3.065,9.783333333333333,0.805,4.0
51.0,-73.979897,40.681969,-73.985298,40.723705,1.405,14.9,0.735,16.6
