taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.99147,40.719452,0.85
2.0,-73.996994,40.722622,0.75
3.0,-73.987892,40.741482,0.44
4.0,-73.980957,40.744591,0.35
5.0,-73.982368,40.731483,0.27
6.0,-73.982437,40.77039,0.22
7.0,-73.993027,40.741428,0.62
8.0,-73.955856,40.772251,0.74
9.0,-73.998611,40.719662,0.41
10.0,-73.979736,40.781303,0.6
11.0,-73.992485,40.753784,0.75
12.0,-73.956528,40.775364,0.53
13.0,-73.968178,40.765175,0.52
14.0,-73.989349,40.741886,0.56
15.0,-73.997314,40.724876,0.93
16.0,-73.968681,40.761375,0.88
17.0,-73.99688,40.744598,0.4
18.0,-73.992325,40.753506,0.54
19.0,-73.972939,40.752808,0.51
20.0,-73.985474,40.747696,0.67
21.0,-73.984909,40.74799,0.36
22.0,-73.998978,40.749783,0.86
23.0,-73.982155,40.77599,0.1
24.0,-73.998634,40.719753,0.77
25.0,-73.952728,40.810673,0.43
26.0,-74.004349,40.733543,0.88
27.0,-73.950638,40.779259,0.86
28.0,-74.004311,40.730495,0.22
29.0,-73.984833,40.763916,1.0
30.0,-73.978569,40.756817,0.84
