taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.977745,40.684387,0.54
2.0,-73.951309,40.712193,0.42
3.0,-74.004044,40.742313,0.54
4.0,-73.967384,40.802902,0.28
5.0,-73.955147,40.768929,0.98
6.0,-73.987244,40.733109,0.67
7.0,-74.005157,40.751556,0.91
8.0,-73.951721,40.714893,0.3
9.0,-73.977692,40.763409,0.58
10.0,-73.958321,40.781528,0.92
11.0,0.0,0.0,0.79
12.0,-73.944901,40.746044,0.29
13.0,-73.914574,40.763798,0.44
14.0,-73.982315,40.762321,0.42
15.0,-74.006157,40.739876,0.78
16.0,-73.988747,40.721043,0.68
17.0,-73.985077,40.744709,0.36
18.0,-73.978065,40.73745,0.36
19.0,-73.993355,40.721783,0.11
20.0,-73.993263,40.735065,0.13
21.0,-73.974617,40.67572,0.36
22.0,-74.005394,40.739609,0.86
23.0,-73.999741,40.728752,0.85
24.0,-74.007233,40.734241,0.36
25.0,-73.964722,40.805008,0.65
26.0,-73.99028,40.729149,0.8
27.0,-73.991478,40.750168,0.14
28.0,-73.985191,40.739738,0.92
29.0,-73.989548,40.767761,0.17
30.0,-73.985306,40.727734,0.12
