taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-74.012695,40.701794,0.57
2.0,-73.996742,40.747707,0.3
3.0,-73.976479,40.73954,0.29
4.0,-73.937584,40.758011,0.14
5.0,-73.961197,40.714531,0.69
6.0,-73.98027,40.783672,0.49
7.0,-73.983688,40.740795,0.98
8.0,-74.000923,40.735798,0.15
9.0,-73.987823,40.744068,0.62
10.0,-73.964844,40.806648,0.68
11.0,0.0,0.0,0.67
12.0,-73.992798,40.741394,0.83
13.0,-73.962685,40.760738,0.9
14.0,-74.004318,40.751942,0.87
15.0,-74.006378,40.743858,0.31
16.0,-73.992477,40.724373,0.88
17.0,-74.007233,40.715855,0.44
18.0,-73.998466,40.722916,0.11
19.0,-73.942436,40.741173,0.11
20.0,-73.971504,40.760548,0.8
21.0,-73.966629,40.756577,0.97
22.0,-73.986366,40.743053,0.2
23.0,-73.994141,40.745972,0.23
24.0,-73.993713,40.735909,0.76
25.0,-74.004227,40.747559,0.13
26.0,-74.000618,40.720821,0.46
27.0,-73.981659,40.741127,0.99
28.0,-73.984619,40.743275,0.59
29.0,-73.987503,40.760292,0.55
30.0,-73.976036,40.752258,0.1
31.0,-73.988693,40.728241,0.71
32.0,-74.015945,40.711025,0.83
33.0,-74.007538,40.740967,0.9
34.0,-73.977104,40.762882,0.92
