taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.999962,40.730492,0.27
2.0,-73.993324,40.747467,0.96
3.0,-73.964668,40.760208,0.19
4.0,-73.927612,40.806957,0.19
5.0,-73.997147,40.722359,0.3
6.0,-73.7892,40.641861,0.13
7.0,-73.961456,40.716358,0.45
8.0,-74.000969,40.729561,0.52
9.0,-74.008224,40.704418,0.38
10.0,-73.976501,40.750847,0.72
11.0,-73.988029,40.72813,0.4
12.0,-73.996216,40.753559,0.68
13.0,-74.001045,40.725945,0.81
14.0,-73.984047,40.737705,0.13
15.0,-73.971916,40.757183,0.44
16.0,-74.005432,40.732426,0.16
17.0,-73.976341,40.781063,0.73
18.0,-74.002869,40.733631,0.24
19.0,0.0,0.0,0.57
20.0,-74.00457,40.742069,0.51
21.0,-73.993401,40.745014,0.49
22.0,-73.974464,40.756882,0.66
23.0,-74.009178,40.713375,0.73
24.0,-74.003738,40.742081,0.76
25.0,-73.935539,40.752254,0.42
26.0,-73.992599,40.689777,0.6
27.0,-73.97715,40.784775,0.12
28.0,-74.034843,40.750221,0.95
29.0,-73.782204,40.644676,0.49
30.0,-73.99836,40.740509,0.57
31.0,-73.988777,40.722153,0.29
32.0,-74.015915,40.711224,0.2
33.0,-73.998138,40.72274,0.5
34.0,-73.991425,40.727047,0.32
