taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-74.002411,40.729446,0.47
2.0,-73.994019,40.751579,0.45
3.0,-74.002365,40.739792,0.57
4.0,-73.99765,40.721886,0.14
5.0,-73.985733,40.74715,0.28
6.0,-73.999664,40.738762,0.38
7.0,-73.970474,40.752411,0.76
8.0,-73.987732,40.732418,0.57
9.0,-73.975243,40.683449,0.38
10.0,-73.981049,40.758961,0.55
11.0,-73.788895,40.64212,0.43
12.0,-73.994652,40.761024,0.99
13.0,-73.962547,40.804817,0.69
14.0,-74.002617,40.733807,0.89
15.0,-74.010139,40.720558,0.76
16.0,-73.983734,40.725571,0.74
17.0,-73.980667,40.760147,0.91
18.0,-73.985519,40.727219,0.34
19.0,-73.964005,40.767963,0.91
20.0,-73.973969,40.76424,0.51
21.0,-73.980934,40.744492,0.6
22.0,-73.986229,40.743092,0.73
23.0,-73.983559,40.749706,0.3
24.0,-74.001701,40.745827,0.98
25.0,-73.982185,40.755791,0.39
26.0,-73.981506,40.757851,0.62
27.0,-74.001518,40.732185,0.7
28.0,-73.989426,40.757793,0.12
29.0,-73.983299,40.750656,0.49
30.0,-73.983078,40.738777,0.42
31.0,-73.984055,40.769772,0.25
32.0,-73.99234,40.715069,0.92
33.0,-73.964851,40.806831,0.39
34.0,-73.988731,40.72718,0.65
