taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.982056,40.778557,0.79
2.0,-73.998207,40.753311,0.54
3.0,-74.008904,40.71767,0.43
4.0,-73.959602,40.776825,0.69
5.0,-73.786255,40.652466,0.72
6.0,-74.005188,40.728554,0.12
7.0,-73.971367,40.756481,0.85
8.0,-73.987717,40.738297,0.21
9.0,-73.903374,40.745552,0.76
10.0,-73.988159,40.754494,0.89
11.0,0.0,0.0,0.1
12.0,-73.984306,40.72493,0.16
13.0,-73.986244,40.760056,0.17
14.0,0.0,0.0,0.39
15.0,-74.000549,40.720959,0.61
16.0,-73.989365,40.690784,0.12
17.0,-73.980965,40.764606,0.42
18.0,-74.005089,40.719795,0.15
19.0,-73.993568,40.741611,0.35
20.0,-74.005096,40.719887,0.51
21.0,-73.981293,40.756458,0.6
22.0,-74.004227,40.738026,0.78
23.0,-73.956886,40.71859,0.5
24.0,-74.008133,40.737431,0.83
25.0,-74.004906,40.708542,0.21
26.0,-73.97403,40.753212,0.95
27.0,-73.988892,40.731476,0.21
28.0,-73.953758,40.775246,0.32
29.0,-73.992516,40.753761,0.68
30.0,-73.994446,40.752621,0.55
