taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-74.004135,40.742817,0.83
2.0,-73.999008,40.726463,0.54
3.0,-73.981506,40.759434,0.32
4.0,-73.980598,40.730076,0.22
5.0,-73.973991,40.755074,0.29
6.0,-73.989098,40.729187,0.76
7.0,-73.979515,40.735413,0.32
8.0,-73.986565,40.761799,0.64
9.0,-73.964806,40.772476,0.27
10.0,-73.954437,40.769768,0.1
11.0,-73.986916,40.75605,0.34
12.0,-73.983627,40.761276,0.24
13.0,-73.986824,40.719582,0.73
14.0,-73.955238,40.773289,0.37
15.0,-73.990929,40.750591,0.68
16.0,-73.967697,40.762768,0.51
17.0,-73.981064,40.767609,0.42
18.0,-74.009338,40.704449,0.9
19.0,-74.005753,40.725807,0.86
20.0,-73.999168,40.719997,0.9
21.0,-73.993942,40.727409,0.97
22.0,-73.98864,40.721523,0.34
23.0,-73.981064,40.741474,0.25
24.0,-74.001762,40.735321,0.54
25.0,-73.985786,40.719357,0.53
26.0,-73.985939,40.741131,0.89
27.0,-73.98101,40.767658,0.95
28.0,-73.986572,40.747673,0.93
29.0,-73.979904,40.783783,0.96
30.0,-74.010483,40.709351,0.35
