taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.996422,40.753342,0.74
2.0,-73.994614,40.750278,0.89
3.0,-74.002617,40.733742,0.39
4.0,-73.979263,40.755985,0.8
5.0,-73.974365,40.75124,0.29
6.0,-73.99894,40.720242,0.21
7.0,-73.995583,40.730862,0.27
8.0,-73.97229,40.756737,0.56
9.0,-73.990173,40.756126,0.88
10.0,-73.976929,40.743393,0.7
11.0,-73.975899,40.788101,0.42
12.0,-73.967682,40.802898,0.8
13.0,-74.066666,40.726418,0.53
14.0,-73.98587,40.735176,0.73
15.0,-73.993347,40.760406,0.95
16.0,-73.962219,40.805222,0.86
17.0,-74.002029,40.750824,0.81
18.0,-73.950356,40.806297,0.19
19.0,-73.953644,40.714088,0.73
20.0,-73.973526,40.752083,0.24
21.0,-73.961433,40.771374,0.39
22.0,-73.952713,40.810772,0.75
23.0,-73.983124,40.754333,0.76
24.0,0.0,0.0,0.8
25.0,-74.002968,40.749466,0.15
26.0,-74.009354,40.70623,0.39
27.0,-73.987762,40.733631,0.29
28.0,-73.974197,40.686291,0.46
29.0,-73.981003,40.688835,0.28
30.0,-73.977005,40.743019,0.43
31.0,-74.00135,40.736198,0.61
32.0,-73.934181,40.702583,0.62
33.0,-73.955017,40.773426,0.47
34.0,-73.984169,40.743141,0.14
