taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-74.00235,40.721558,0.72
2.0,-73.986412,40.741474,0.76
3.0,-73.998688,40.734058,0.4
4.0,-74.005959,40.735992,0.86
5.0,-73.962814,40.712711,0.88
6.0,-73.989868,40.752174,0.11
7.0,-73.968567,40.760658,0.72
8.0,-73.95858,40.781101,0.95
9.0,-73.99189,40.68462,0.15
10.0,-73.999138,40.72794,0.25
11.0,-73.950699,40.786289,0.98
12.0,-73.972717,40.67762,0.34
13.0,-73.998894,40.739899,0.44
14.0,-74.004128,40.742714,0.99
15.0,0.0,0.0,0.32
16.0,-73.956871,40.770847,0.37
17.0,-73.953239,40.778515,0.79
18.0,-73.969604,40.757938,0.87
19.0,-73.968269,40.755074,0.29
20.0,-73.990967,40.750839,0.9
21.0,-73.981346,40.781216,0.6
22.0,-73.994736,40.750347,0.66
23.0,-73.98159,40.764446,0.55
24.0,-73.994072,40.751282,0.25
25.0,-73.86657,40.769669,0.13
26.0,-73.99015,40.720409,0.42
27.0,-74.005577,40.725586,0.31
28.0,-73.97863,40.72966,0.18
29.0,-73.957092,40.717476,0.24
30.0,-73.98893,40.760212,0.11
