taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.984406,40.745876,0.65
2.0,-73.971855,40.750435,0.85
3.0,-73.955696,40.721176,0.27
4.0,-73.934555,40.698631,0.29
5.0,-73.970535,40.793915,0.52
6.0,-73.999832,40.746384,0.19
7.0,-73.984924,40.74815,0.22
8.0,-73.980415,40.676563,0.67
9.0,-73.988953,40.726952,0.85
10.0,-73.983849,40.725735,0.87
11.0,-73.981575,40.732819,0.91
12.0,-73.986687,40.761967,0.97
13.0,-73.988136,40.720093,0.38
14.0,-73.9814,40.741329,0.88
15.0,-73.997169,40.722198,0.93
16.0,-73.983955,40.760853,0.99
17.0,-74.009483,40.712933,0.48
18.0,-74.004967,40.723114,0.36
19.0,-73.983398,40.747173,0.87
20.0,-73.990677,40.72464,0.81
21.0,-73.99366,40.741516,0.59
22.0,-73.977776,40.684639,0.38
23.0,-73.955856,40.764278,0.26
24.0,-73.958633,40.713139,0.92
25.0,-73.9879,40.745895,0.37
26.0,-73.992622,40.725365,0.29
27.0,-73.992905,40.742828,0.5
28.0,-73.982048,40.743252,0.75
29.0,-73.983315,40.766209,0.93
30.0,-74.007996,40.740353,0.15
