taxi_id,taxi_longitude,taxi_latitude,soc
1.0,0.0,0.0,0.99
2.0,-73.990807,40.750931,0.75
3.0,-73.973228,40.721149,0.88
4.0,-73.963509,40.765816,0.23
5.0,-73.973373,40.752613,0.79
6.0,-73.99437,40.755878,0.12
7.0,-73.993675,40.727139,0.79
8.0,-73.951698,40.773739,0.33
9.0,-73.999779,40.734364,0.96
10.0,-73.973877,40.753475,0.72
11.0,-73.965012,40.717541,0.4
12.0,-73.953697,40.766991,0.4
13.0,-73.781097,40.645084,0.79
14.0,-73.973152,40.763882,0.25
15.0,-73.99102,40.755386,0.99
16.0,-73.993637,40.72113,0.86
17.0,-73.99958,40.733517,0.33
18.0,-73.991226,40.75544,0.89
19.0,0.0,0.0,0.67
20.0,-73.975395,40.749069,0.46
21.0,-74.003342,40.748737,0.68
22.0,-73.997284,40.714138,0.72
23.0,-73.972595,40.636074,0.57
24.0,-73.992798,40.683266,0.5
25.0,-73.987106,40.718876,0.12
26.0,-73.981491,40.761448,0.7
27.0,-73.990944,40.736053,0.47
28.0,-73.993736,40.73595,0.91
29.0,-74.003052,40.733082,0.19
30.0,-73.989296,40.740776,0.52
