taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.985443,40.762127,0.25
2.0,-74.00724,40.715984,0.31
3.0,-74.008057,40.716934,0.87
4.0,-74.00425,40.73048,0.78
5.0,-73.989685,40.730186,0.94
6.0,-73.934914,40.696861,0.47
7.0,-73.991508,40.73167,0.88
8.0,-73.993439,40.730106,0.61
9.0,-74.014122,40.713951,0.13
10.0,-73.979065,40.675873,0.22
11.0,-73.988754,40.7313,0.93
12.0,-73.975998,40.755772,0.31
13.0,-73.978157,40.725342,0.14
14.0,-73.978348,40.763176,0.87
15.0,-74.002411,40.734428,0.72
16.0,-73.967468,40.755932,0.11
17.0,-73.944542,40.714561,0.73
18.0,-73.947563,40.779324,0.55
19.0,-73.948952,40.797211,0.68
20.0,-73.969688,40.755711,0.78
21.0,-73.991119,40.729923,0.39
22.0,-73.968262,40.759136,0.61
23.0,-73.994003,40.766453,0.12
24.0,-73.996361,40.721706,1.0
25.0,-73.988892,40.763577,0.23
26.0,-73.945969,40.773773,0.82
27.0,0.0,0.0,0.6
28.0,-73.986855,40.764324,0.86
29.0,-73.986771,40.751057,0.88
30.0,-73.974747,40.7537,0.77
31.0,-74.007103,40.728474,0.87
32.0,-73.971207,40.758221,0.73
33.0,-73.99884,40.728073,0.8
34.0,0.0,0.0,0.53
