taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.976318,40.785698,0.96
2.0,-74.005898,40.736217,1.0
3.0,-73.993858,40.752563,0.31
4.0,-74.005127,40.729321,0.35
5.0,-73.999016,40.739773,0.45
6.0,-73.991814,40.684753,0.67
7.0,-73.987358,40.733841,0.22
8.0,-74.006149,40.733013,0.86
9.0,-74.006233,40.734257,0.54
10.0,-74.005569,40.726528,0.55
11.0,0.0,0.0,0.58
12.0,-73.98716,40.761166,0.81
13.0,-73.994667,40.721363,0.67
14.0,-74.006226,40.734337,0.74
15.0,-73.952721,40.776512,0.27
16.0,-73.992882,40.736542,0.16
17.0,-73.982147,40.768822,0.37
18.0,-73.971924,40.763432,0.14
19.0,-73.998009,40.745148,0.16
20.0,-73.987267,40.765736,0.39
21.0,-73.949623,40.780773,0.35
22.0,-74.016045,40.711136,0.88
23.0,-73.986816,40.739452,0.36
24.0,-73.956024,40.775974,0.14
25.0,-73.994324,40.752644,0.99
26.0,-73.98996,40.730434,0.72
27.0,-73.99662,40.738262,0.52
28.0,-73.988327,40.731628,0.91
29.0,-73.963043,40.758217,0.6
30.0,-73.963921,40.776752,0.88
31.0,-73.966957,40.714256,0.72
32.0,-74.00071,40.728558,0.55
33.0,-73.961098,40.765018,0.94
34.0,-73.970444,40.753319,0.63
