customer_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_distance,trip_time_in_mins,CS_distance,customer_waiting_time_in_mins
1.0,-73.974365,40.75124,-73.969345,40.755264,0.65,2.4166666666666665,0.905,12.0
2.0,-73.99894,40.720242,-73.981033,40.740479,2.006,18.0,0.495,17.9
3.0,-73.995583,40.730862,-73.985962,40.732899,1.098,4.0,0.926,7.8
4.0,-73.97229,40.756737,-74.00428,40.743031,3.346,11.0,0.439,1.1
5.0,-73.990173,40.756126,-73.981987,40.763638,0.979,11.0,0.913,6.7
6.0,-73.976929,40.743393,-73.980629,40.738132,0.534,1.0,0.874,5.1
7.0,-73.967682,40.802898,-73.981819,40.778526,1.697,6.0,0.951,7.2
8.0,-74.066666,40.726418,-73.98896,40.726048,7.877,7.0,0.526,2.9
9.0,-73.98587,40.735176,0.0,40.725037,7367.973,4.0,0.493,4.5
10.0,-73.993347,40.760406,-74.001572,40.745701,1.051,6.0,0.8,15.1
11.0,-73.962219,40.805222,-73.94976,40.793716,1.419,7.0,0.841,18.5
12.0,-73.950356,40.806297,-73.983696,40.770638,3.6,13.0,0.627,13.6
13.0,-73.973526,40.752083,-73.972038,40.791771,1.24,17.0,0.493,19.8
14.0,-73.961433,40.771374,-73.95562,40.782623,0.795,6.0,1.017,15.9
15.0,-73.952713,40.810772,-73.960205,40.798092,0.962,4.0,0.803,14.5
16.0,-73.983124,40.754333,-73.965912,40.688519,2.631,23.0,1.084,4.2
17.0,-74.002968,40.749466,-74.027283,40.632759,4.152,4.0,0.962,17.8
18.0,-74.009354,40.70623,-73.934486,40.854481,8.636,26.0,0.359,12.0
19.0,-73.974197,40.686291,-73.952034,40.73299,2.692,14.0,1.015,6.3
20.0,-73.981003,40.688835,-73.944572,40.686928,3.767,9.0,0.926,2.3
21.0,-73.977005,40.743019,-73.996529,40.753052,2.102,8.0,0.55,11.2
22.0,-74.00135,40.736198,-73.988693,40.748547,1.444,6.0,0.952,7.5
23.0,-73.934181,40.702583,-73.916229,40.686138,1.983,11.0,0.827,16.1
24.0,-73.955017,40.773426,-73.975525,40.792095,2.244,10.0,0.666,16.9
25.0,-73.984169,40.743141,-73.928848,40.850967,6.396,20.0,0.701,7.7
26.0,-73.926758,40.77124,-74.004303,40.742393,7.901,22.0,0.482,10.2
27.0,-73.988823,40.748245,-73.984856,40.753868,0.562,2.0,1.029,15.3
28.0,-73.995354,40.75304,-73.992989,40.723167,0.992,11.0,0.497,17.2
29.0,-73.987228,40.729191,-74.013741,40.713898,2.812,12.0,0.824,13.7
30.0,-73.977394,40.756634,-73.985306,40.695984,1.982,18.0,0.267,14.2
31.0,-74.005447,40.738693,-73.994194,40.726559,1.307,8.0,0.257,14.5
32.0,-73.976181,40.755371,-73.975571,40.687134,2.015,22.0,0.897,10.1
33.0,-73.989998,40.757465,-73.984863,40.763836,0.679,3.0,1.134,8.5
34.0,-73.990883,40.734009,-74.006615,40.705906,1.885,9.0,0.759,11.7
35.0,-73.985077,40.757786,-73.989998,40.757156,0.629,2.0,0.621,6.5
36.0,-74.002892,40.734116,-74.00647,40.736816,0.502,3.0,0.218,16.1
37.0,-73.993446,40.747517,-73.985458,40.735935,0.995,7.0,1.095,4.3
38.0,-73.963722,40.773941,-73.951271,40.798531,1.551,6.0,0.813,12.2
39.0,-73.983917,40.721249,-73.912445,40.686172,7.321,22.0,1.133,1.4
40.0,-73.987762,40.724171,-73.966698,40.753014,2.381,6.0,1.134,5.5
41.0,-73.986351,40.762398,-73.966003,40.758228,2.168,10.0,1.103,16.5
42.0,-74.009079,40.710873,-74.00219,40.738453,1.16,9.0,0.914,3.1
43.0,-73.987373,40.748192,-73.977097,40.743057,1.171,6.0,0.958,11.8
44.0,-73.98468,40.686981,-73.968056,40.689499,1.795,7.0,1.11,7.3
45.0,-73.971916,40.765884,-73.967751,40.80043,1.175,11.0,0.969,16.8
46.0,-73.980934,40.756199,-73.988861,40.768658,0.999,10.0,1.037,2.3
