taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.976936,40.784931,0.73
2.0,-73.985611,40.727283,0.28
3.0,-73.99411,40.751099,0.7
4.0,-73.955772,40.764153,0.42
5.0,-73.988808,40.730896,0.31
6.0,-73.951904,40.790192,0.61
7.0,-73.970871,40.751614,0.39
8.0,-74.005127,40.728516,0.91
9.0,-73.985611,40.744118,0.36
10.0,-73.989601,40.747124,0.74
11.0,-73.986603,40.741837,0.25
12.0,-73.980629,40.74715,0.88
13.0,-73.994164,40.756104,0.97
14.0,-73.999153,40.719128,0.56
15.0,-73.992943,40.752617,0.88
16.0,-73.988655,40.748421,0.44
17.0,0.0,0.0,0.97
18.0,-73.982155,40.768326,0.44
19.0,-73.995926,40.743595,0.46
20.0,-73.956741,40.802559,0.7
21.0,-74.000488,40.729961,0.72
22.0,-73.964851,40.755482,0.49
23.0,-74.010124,40.719994,0.2
24.0,-73.994713,40.741402,0.4
25.0,-73.992912,40.729977,0.75
26.0,-73.993752,40.751583,0.77
27.0,-73.991165,40.758835,0.95
28.0,-74.003128,40.722992,0.9
29.0,-73.998665,40.750088,0.19
30.0,-73.992554,40.754276,0.46
