taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.979637,40.758392,0.89
2.0,-73.967773,40.760712,0.84
3.0,-74.002426,40.750237,0.72
4.0,-73.977829,40.77454,0.11
5.0,-73.957909,40.713066,0.99
6.0,-73.991714,40.719769,0.11
7.0,-73.971336,40.762539,0.67
8.0,-73.988503,40.737225,0.86
9.0,-73.978073,40.729275,0.99
10.0,-74.005119,40.711906,0.57
11.0,-73.989616,40.726009,0.21
12.0,-73.989243,40.762875,0.68
13.0,-73.96917,40.793564,0.48
14.0,-73.988487,40.731682,0.25
15.0,-73.987968,40.720039,0.86
16.0,-73.987358,40.729038,0.72
17.0,-73.988976,40.718914,0.96
18.0,-73.998726,40.729816,0.84
19.0,-73.984764,40.747768,0.27
20.0,-73.950653,40.779289,0.55
21.0,-73.981949,40.775261,0.75
22.0,-73.971497,40.794537,0.28
23.0,-73.954605,40.820889,0.27
24.0,-73.978638,40.757732,0.65
25.0,-73.986183,40.743614,0.99
26.0,-73.978302,40.763103,0.28
27.0,-74.001785,40.726257,0.81
28.0,-73.990623,40.740276,0.71
29.0,-74.007515,40.733009,0.35
30.0,-73.993988,40.751141,0.19
31.0,-73.788033,40.647446,0.68
32.0,-73.960373,40.710934,0.96
33.0,-73.970695,40.758579,0.36
34.0,-73.982246,40.768764,0.67
