taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.940842,40.700211,0.31
2.0,-74.009155,40.730488,0.86
3.0,-73.991158,40.750019,0.13
4.0,-73.955879,40.764046,0.26
5.0,-73.988091,40.720387,0.18
6.0,-74.003815,40.726345,0.5
7.0,-73.977005,40.763519,0.41
8.0,-74.004959,40.741806,0.91
9.0,-73.991661,40.750099,0.69
10.0,-73.974571,40.742199,0.58
11.0,-73.978958,40.736496,0.89
12.0,-74.002625,40.740746,0.53
13.0,-73.991196,40.750275,0.13
14.0,-73.956886,40.802544,0.18
15.0,-73.991112,40.758007,0.79
16.0,-73.968414,40.799652,0.16
17.0,-73.978378,40.757126,0.48
18.0,-73.98243,40.742809,0.87
19.0,-73.952194,40.777439,0.6
20.0,-73.982185,40.776394,0.44
21.0,-73.994125,40.751183,0.28
22.0,-73.971909,40.794819,0.58
23.0,-74.004868,40.740849,0.67
24.0,-73.986748,40.736217,0.26
25.0,-73.99086,40.751202,0.27
26.0,-73.988091,40.720058,0.76
27.0,-73.996132,40.753464,0.95
28.0,-73.999901,40.733063,0.91
29.0,-73.996025,40.748474,0.14
30.0,-74.002213,40.726601,0.55
